Id,Requester id,Group,Status,Priority,Via,Created at,Initially assigned at,Assigned at,Solved at,Updated at,CreatedToUpdated_Days,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories,SolvedOnly,CtoIA HOurs,IAtoS Hours,Satisfaction Rating
330259,8.39294E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,25-05-23 17:54,25-05-23 17:54,25-05-23 17:54,14-06-23 18:37,28,203,,0,1,6294,12174,6294,12174,6294,12174,6294,,0,203,0,
336353,6.72163E+12,Endorsements,Closed,Low,Mail,24-05-23 7:00,26-05-23 15:55,26-05-23 15:55,26-05-23 15:55,26-05-23 15:55,2,57,,0,1,1855,3415,1855,3415,1855,3415,1855,,0,57,0,
312614,7.29078E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,02-05-23 20:10,02-05-23 20:10,02-05-23 20:10,31-05-23 6:08,35,157,,0,1,4990,9430,4990,9430,4990,9430,4990,,0,158,0,
312615,7.30351E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,02-05-23 19:26,02-05-23 19:26,02-05-23 19:26,31-05-23 6:08,35,156,,0,1,4947,9386,4947,9386,4947,9386,4947,,0,157,0,
312621,7.30346E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,02-05-23 20:32,02-05-23 20:32,02-05-23 20:32,31-05-23 6:08,35,158,,0,1,5013,9452,5013,9452,5013,9452,5013,,0,158,0,
312606,7.30252E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,02-05-23 19:57,02-05-23 19:57,02-05-23 19:57,31-05-23 6:08,35,157,,0,1,4978,9417,4978,9417,4978,9417,4978,,0,157,0,
297267,7.29079E+12,Endorsements,Closed,Low,Mail,08-04-23 7:00,18-04-23 20:05,18-04-23 20:05,18-04-23 20:05,17-05-23 6:11,39,253,,0,1,7865,15185,7865,15185,7865,15185,7865,,0,254,0,
312647,7.29451E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,02-05-23 20:34,02-05-23 20:34,02-05-23 20:34,31-05-23 6:08,35,158,,0,1,5015,9454,5015,9454,5015,9454,5015,,0,158,0,
330214,7.30253E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,21-05-23 23:16,21-05-23 23:16,21-05-23 23:16,10-06-23 23:34,25,112,,0,1,3420,6737,3420,6737,3420,6737,3420,,0,113,0,
330213,7.30209E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,23-05-23 10:10,23-05-23 10:10,23-05-23 10:10,12-06-23 10:32,26,147,,0,1,4390,8830,4390,8830,4390,8830,4390,,0,148,0,
312651,8.22149E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,02-05-23 23:11,02-05-23 23:11,02-05-23 23:11,31-05-23 6:08,35,160,,0,1,5040,9611,5040,9611,5040,9611,5040,,0,161,0,
314821,8.39294E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,06-05-23 16:52,06-05-23 16:52,06-05-23 16:52,04-06-23 6:02,37,202,,0,1,6232,12112,6232,12112,6232,12112,6232,,0,202,0,
312668,7.30238E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,03-05-23 12:04,03-05-23 12:04,03-05-23 12:04,01-06-23 6:08,36,173,,0,1,5224,10384,5224,10384,5224,10384,5224,,0,174,0,
312671,8.17612E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,02-05-23 22:53,02-05-23 22:53,02-05-23 22:53,31-05-23 6:08,35,160,,0,1,5040,9593,5040,9593,5040,9593,5040,,0,160,0,
318176,7.25146E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,10-05-23 20:23,10-05-23 20:23,10-05-23 20:23,07-06-23 6:43,35,181,,0,1,5724,10882,5724,10882,5724,10882,5724,,0,182,0,
294284,7.29078E+12,Endorsements,Closed,Low,Mail,05-04-23 7:00,10-04-23 11:17,13-04-23 0:46,10-04-23 11:17,09-05-23 6:08,34,124,,0,1,5760,7457,3738,7457,3738,7457,3738,,0,125,0,
302517,7.2524E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,23-04-23 22:47,23-04-23 22:47,23-04-23 22:47,22-05-23 6:00,38,232,,0,1,7200,13907,7200,13907,7200,13907,7200,,0,232,0,
333930,7.30267E+12,Endorsements,Closed,Low,Mail,21-05-23 7:00,24-05-23 12:11,24-05-23 12:11,24-05-23 12:11,13-06-23 12:36,23,77,,0,1,2351,4631,2351,4631,2351,4631,2351,,0,78,0,
333400,9.92327E+12,Endorsements,Closed,Low,Mail,20-05-23 7:00,22-05-23 9:11,22-05-23 9:11,22-05-23 9:11,11-06-23 9:32,22,50,,0,1,1451,3011,1451,3011,1451,3011,1451,,0,51,0,
308956,6.72163E+12,Endorsements,Closed,Low,Mail,21-04-23 7:02,08-05-23 12:07,08-05-23 12:07,08-05-23 12:07,06-06-23 6:11,46,413,,0,1,12427,24785,12427,24785,12427,24785,12427,,0,414,0,
294291,7.30291E+12,Endorsements,Closed,Low,Mail,05-04-23 7:00,10-04-23 11:18,12-04-23 23:28,10-04-23 11:18,09-05-23 6:08,34,124,,0,1,5760,7458,3739,7458,3739,7458,3739,,0,125,0,
329055,7.30326E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,18-05-23 12:17,18-05-23 12:17,18-05-23 12:17,07-06-23 12:36,22,53,,0,1,1638,3197,1638,3197,1638,3197,1638,,0,54,0,
318138,7.32367E+12,Endorsements,Closed,Low,Mail,03-05-23 7:00,12-05-23 15:07,16-05-23 13:52,12-05-23 15:07,07-06-23 6:43,35,224,,0,1,9653,13447,6847,13447,6847,13447,6847,,0,225,0,
318136,7.30238E+12,Endorsements,Closed,Low,Mail,03-05-23 7:00,08-05-23 14:58,08-05-23 14:58,08-05-23 14:58,06-06-23 6:11,34,128,,0,1,3958,7678,3958,7678,3958,7678,3958,,0,128,0,
329058,1.03234E+13,Endorsements,Closed,Low,Mail,16-05-23 7:00,24-05-23 0:02,24-05-23 0:02,24-05-23 0:02,13-06-23 0:33,28,185,,0,1,5760,11102,5760,11102,5760,11102,5760,,0,186,0,
329060,7.30267E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,18-05-23 9:46,18-05-23 9:46,18-05-23 9:46,07-06-23 10:35,22,51,,0,1,1486,3046,1486,3046,1486,3046,1486,,0,51,0,
318131,7.29079E+12,Endorsements,Closed,Low,Mail,03-05-23 7:00,14-05-23 23:55,14-05-23 23:55,14-05-23 23:55,07-06-23 6:43,35,281,,0,1,8640,16855,8640,16855,8640,16855,8640,,0,281,0,
311677,7.3063E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,02-05-23 0:51,02-05-23 0:51,02-05-23 0:51,30-05-23 6:07,35,162,,0,1,5040,9711,5040,9711,5040,9711,5040,,0,162,0,
329064,7.29076E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,18-05-23 17:25,18-05-23 17:25,18-05-23 17:25,07-06-23 17:39,22,58,,0,1,1945,3505,1945,3505,1945,3505,1945,,0,59,0,
329066,7.22428E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,18-05-23 13:08,18-05-23 13:08,18-05-23 13:08,07-06-23 13:37,22,54,,0,1,1688,3248,1688,3248,1688,3248,1688,,0,55,0,
302601,7.29075E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,24-04-23 12:09,24-04-23 12:09,24-04-23 12:09,23-05-23 6:10,39,245,,0,1,7389,14709,7389,14709,7389,14709,7389,,0,246,0,
329068,7.3022E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,24-05-23 15:55,24-05-23 15:55,24-05-23 15:55,13-06-23 16:36,28,201,,0,1,6175,12055,6175,12055,6175,12055,6175,,0,201,0,
311679,7.30306E+12,Endorsements,Closed,Low,Mail,25-04-23 7:00,08-05-23 12:27,08-05-23 12:27,08-05-23 12:27,06-06-23 6:11,42,317,,0,1,9568,19048,9568,19048,9568,19048,9568,,0,318,0,
329023,7.23602E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,24-05-23 18:14,24-05-23 18:14,24-05-23 18:14,13-06-23 18:37,28,203,,0,1,6315,12194,6315,12194,6315,12194,6315,,0,204,0,
318168,7.3036E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,12-05-23 14:51,16-05-23 13:13,12-05-23 14:51,07-06-23 6:43,35,224,,0,1,9613,13430,6832,13430,6832,13430,6832,,0,224,0,
329026,9.93878E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,29-05-23 21:27,29-05-23 21:27,29-05-23 21:27,18-06-23 21:35,34,326,,0,1,10080,19587,10080,19587,10080,19587,10080,,0,327,0,
329027,7.48047E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,18-05-23 11:20,18-05-23 11:20,18-05-23 11:20,07-06-23 11:34,22,52,,0,1,1580,3140,1580,3140,1580,3140,1580,,0,53,0,
318164,7.31938E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,09-05-23 17:01,09-05-23 17:01,09-05-23 17:01,07-06-23 6:09,35,154,,0,1,4801,9239,4801,9239,4801,9239,4801,,0,154,0,
329030,7.30234E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,22-05-23 16:18,22-05-23 16:18,22-05-23 16:18,11-06-23 16:36,26,153,,0,1,4758,9198,4758,9198,4758,9198,4758,,0,154,0,
302598,7.30222E+12,Endorsements,Closed,Low,Mail,14-04-23 7:00,21-04-23 16:23,23-04-23 22:51,21-04-23 16:23,20-05-23 6:09,36,177,,0,1,7200,10643,5484,10643,5484,10643,5484,,0,178,0,
318165,7.25147E+12,Endorsements,Closed,Low,Mail,03-05-23 7:02,16-05-23 13:17,16-05-23 13:17,16-05-23 13:17,07-06-23 6:43,35,318,,0,1,9617,19095,9617,19095,9617,19095,9617,,0,319,0,
329074,7.22468E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,19-05-23 14:36,19-05-23 14:36,19-05-23 14:36,08-06-23 15:36,23,80,,0,1,2496,4776,2496,4776,2496,4776,2496,,0,80,0,
311724,7.30214E+12,Endorsements,Closed,Low,Mail,25-04-23 7:01,03-05-23 10:14,03-05-23 10:14,03-05-23 10:14,01-06-23 6:08,37,195,,0,1,5835,11713,5835,11713,5835,11713,5835,,0,196,0,
333390,7.7112E+12,Endorsements,Closed,Low,Mail,20-05-23 7:00,26-05-23 11:37,26-05-23 11:37,26-05-23 11:37,15-06-23 12:35,26,149,,0,1,4477,8917,4477,8917,4477,8917,4477,,0,149,0,
336463,8.35754E+12,Endorsements,Closed,Low,Mail,24-05-23 7:02,29-05-23 17:18,13-06-23 15:22,29-05-23 17:18,18-06-23 17:36,25,130,,0,1,14783,7816,4099,7816,4099,7816,4099,,0,131,0,
305499,6.72163E+12,Endorsements,Closed,Low,Mail,18-04-23 7:01,26-04-23 14:44,26-04-23 14:44,26-04-23 14:44,25-05-23 6:10,37,200,,0,1,6183,11983,6104,11983,6104,11983,6104,,0,200,0,
305501,7.25146E+12,Endorsements,Closed,Low,Mail,18-04-23 7:02,24-04-23 14:44,24-04-23 14:44,24-04-23 14:44,23-05-23 6:10,35,152,,0,1,4664,9102,4664,9102,4664,9102,4664,,0,152,0,
295326,7.30301E+12,Endorsements,Closed,Low,Mail,06-04-23 7:00,10-04-23 11:24,11-04-23 17:56,10-04-23 11:24,09-05-23 6:08,33,100,,0,1,4136,6024,3024,6024,3024,6024,3024,,0,101,0,
336460,7.30393E+12,Endorsements,Closed,Low,Mail,24-05-23 7:02,29-05-23 15:10,29-05-23 15:10,29-05-23 15:10,18-06-23 15:36,25,128,,0,1,3971,7688,3971,7688,3971,7688,3971,,0,129,0,
336364,1.10599E+13,Endorsements,Closed,Low,Mail,24-05-23 7:00,29-05-23 15:50,12-06-23 15:47,29-05-23 15:50,18-06-23 16:35,25,129,,0,1,14088,7730,4011,7730,4011,7730,4011,,0,129,0,
305526,6.76381E+12,Endorsements,Closed,Low,Mail,18-04-23 7:02,24-04-23 11:16,24-04-23 11:16,24-04-23 11:16,23-05-23 6:10,35,148,,0,1,4457,8894,4457,8894,4457,8894,4457,,0,149,0,
336416,9.92327E+12,Endorsements,Closed,Low,Mail,24-05-23 7:01,26-05-23 23:18,26-05-23 23:18,26-05-23 23:18,15-06-23 23:34,23,64,,0,1,2160,3857,2160,3857,2160,3857,2160,,0,65,0,
305494,8.60923E+12,Endorsements,Closed,Low,Mail,18-04-23 7:01,27-04-23 16:25,27-04-23 16:25,27-04-23 16:25,26-05-23 6:09,38,225,,0,1,6925,13524,6925,13524,6925,13524,6925,,0,226,0,
305493,7.30224E+12,Endorsements,Closed,Low,Mail,18-04-23 7:01,23-04-23 23:17,23-04-23 23:17,23-04-23 23:17,22-05-23 6:00,34,136,,0,1,4320,8176,4320,8176,4320,8176,4320,,0,137,0,
329071,7.30306E+12,Endorsements,Closed,Low,Mail,16-05-23 7:00,22-05-23 10:03,22-05-23 10:03,22-05-23 10:03,11-06-23 10:32,26,147,,0,1,4204,8823,4204,8823,4204,8823,4204,,0,148,0,
305474,7.23465E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,23-04-23 23:30,23-04-23 23:30,23-04-23 23:30,22-05-23 6:00,34,137,,0,1,4320,8190,4320,8190,4320,8190,4320,,0,137,0,
299117,6.72163E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,21-04-23 15:30,21-04-23 15:30,21-04-23 15:30,20-05-23 6:10,39,249,,0,1,11279,14910,7591,14910,7591,14910,7591,,0,249,0,
299104,8.51899E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,16-04-23 16:15,16-04-23 16:15,16-04-23 16:15,15-05-23 6:00,34,129,,0,1,4036,7755,4036,7755,4036,7755,4036,,0,130,0,
299107,8.17612E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,16-04-23 16:04,16-04-23 16:04,16-04-23 16:04,15-05-23 6:00,34,129,,0,1,4025,7744,4025,7744,4025,7744,4025,,0,130,0,
305476,7.30286E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,24-04-23 14:37,24-04-23 14:37,24-04-23 14:37,23-05-23 6:10,35,152,,0,1,4657,9097,4657,9097,4657,9097,4657,,0,152,0,
305440,7.23465E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,26-04-23 17:05,26-04-23 17:05,26-04-23 17:05,25-05-23 6:10,37,202,,0,1,6245,12125,6245,12125,6245,12125,6245,,0,203,0,
305432,8.59091E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,23-04-23 23:11,23-04-23 23:11,23-04-23 23:11,22-05-23 6:00,34,136,,0,1,4320,8171,4320,8171,4320,8171,4320,,0,137,0,
299159,7.29075E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,16-04-23 16:20,16-04-23 16:20,16-04-23 16:20,15-05-23 6:00,34,129,,0,1,4041,7760,4041,7760,4041,7760,4041,,0,130,0,
313818,7.25142E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,03-05-23 13:33,03-05-23 13:33,03-05-23 13:33,01-06-23 6:08,35,151,,0,1,4593,9033,4593,9033,4593,9033,4593,,0,151,0,
299191,8.22149E+12,Endorsements,Closed,Low,Mail,11-04-23 7:01,16-04-23 15:58,16-04-23 15:58,16-04-23 15:58,15-05-23 6:00,34,129,,0,1,4019,7737,4019,7737,4019,7737,4019,,0,129,0,
299186,7.29313E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,16-04-23 18:44,16-04-23 18:44,16-04-23 18:44,15-05-23 6:00,34,132,,0,1,4184,7904,4184,7904,4184,7904,4184,,0,132,0,
299174,7.25141E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,16-04-23 15:53,16-04-23 15:53,16-04-23 15:53,15-05-23 6:00,34,129,,0,1,4013,7733,4013,7733,4013,7733,4013,,0,129,0,
299136,7.27728E+12,Endorsements,Closed,Low,Mail,11-04-23 7:00,16-04-23 23:20,16-04-23 23:20,16-04-23 23:20,15-05-23 6:00,34,136,,0,1,4320,8181,4320,8181,4320,8181,4320,,0,137,0,
308874,7.30317E+12,Endorsements,Closed,Low,Mail,21-04-23 7:00,03-05-23 20:02,03-05-23 20:02,03-05-23 20:02,01-06-23 6:08,41,301,,0,1,9302,18062,9302,18062,9302,18062,9302,,0,302,0,
299195,9.35908E+12,Endorsements,Closed,Low,Mail,11-04-23 7:01,21-04-23 15:32,25-04-23 10:33,21-04-23 15:32,20-05-23 6:10,39,249,,0,1,10174,14911,7593,14911,7593,14911,7593,,0,249,0,
306560,1.01083E+13,Endorsements,Closed,Low,Mail,19-04-23 7:00,27-04-23 18:02,27-04-23 18:02,27-04-23 18:02,26-05-23 6:09,37,203,,0,1,6302,12182,6302,12182,6302,12182,6302,,0,204,0,
313832,7.23462E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,11-05-23 17:26,11-05-23 17:26,11-05-23 17:26,07-06-23 6:44,41,346,,0,1,10587,20786,10587,20786,10587,20786,10587,,0,347,0,
306567,7.30616E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,27-04-23 17:02,27-04-23 17:02,27-04-23 17:02,26-05-23 6:09,37,202,,0,1,6243,12123,6243,12123,6243,12123,6243,,0,203,0,
306605,7.66701E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,26-04-23 15:26,08-05-23 14:42,26-04-23 15:26,25-05-23 6:10,36,176,,0,1,14022,10587,5427,10587,5427,10587,5427,,0,177,0,
306580,9.06814E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,27-04-23 17:12,27-04-23 17:12,27-04-23 17:12,26-05-23 6:09,37,202,,0,1,6253,12132,6253,12132,6253,12132,6253,,0,203,0,
291115,7.30262E+12,Endorsements,Closed,Low,Mail,01-04-23 7:00,05-04-23 10:00,05-04-23 10:00,05-04-23 10:00,04-05-23 6:10,33,99,,0,1,2941,5940,2941,5940,2941,5940,2941,,0,99,0,
313782,7.30239E+12,Endorsements,Closed,Low,Mail,27-04-23 7:00,05-05-23 16:42,05-05-23 16:42,05-05-23 16:42,03-06-23 6:08,37,202,,0,1,6222,12102,6222,12102,6222,12102,6222,,0,202,0,
291148,7.29365E+12,Endorsements,Closed,Low,Mail,01-04-23 7:02,06-04-23 11:19,06-04-23 11:19,06-04-23 11:19,05-05-23 6:08,34,124,,0,1,3740,7457,3740,7457,3740,7457,3740,,0,125,0,
291144,9.51362E+12,Endorsements,Closed,Low,Mail,01-04-23 7:02,05-04-23 10:06,05-04-23 10:06,05-04-23 10:06,04-05-23 6:10,33,99,,0,1,2947,5945,2947,5945,2947,5945,2947,,0,100,0,
306608,8.43342E+12,Endorsements,Closed,Low,Mail,19-04-23 7:00,23-04-23 23:37,23-04-23 23:37,23-04-23 23:37,22-05-23 6:00,33,113,,0,1,3600,6757,3600,6757,3600,6757,3600,,0,113,0,
313781,1.01232E+13,Endorsements,Closed,Low,Mail,27-04-23 7:00,05-05-23 16:38,05-05-23 16:38,05-05-23 16:38,03-06-23 6:08,37,202,,0,1,6219,12098,6219,12098,6219,12098,6219,,0,202,0,
305447,7.30238E+12,Endorsements,Closed,Low,Mail,18-04-23 7:00,24-04-23 12:40,24-04-23 12:40,24-04-23 12:40,23-05-23 6:10,35,150,,0,1,4541,8980,4541,8980,4541,8980,4541,,0,150,0,
307827,7.30258E+12,Endorsements,Closed,Low,Mail,20-04-23 7:02,24-04-23 12:41,24-04-23 12:41,24-04-23 12:41,23-05-23 6:10,33,102,,0,1,3102,6100,3102,6100,3102,6100,3102,,0,102,0,
312687,7.57112E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,03-05-23 10:17,03-05-23 10:17,03-05-23 10:17,01-06-23 6:08,36,171,,0,1,5118,10277,5118,10277,5118,10277,5118,,0,172,0,
335292,6.76388E+12,Endorsements,Closed,Low,Mail,23-05-23 7:01,25-05-23 15:35,25-05-23 15:35,25-05-23 15:35,14-06-23 16:36,22,57,,0,1,1836,3394,1836,3394,1836,3394,1836,,0,57,0,
335290,1.11151E+13,Endorsements,Closed,Low,Mail,23-05-23 7:01,29-05-23 15:14,29-05-23 15:14,29-05-23 15:14,18-06-23 15:36,26,152,,0,1,4694,9133,4694,9133,4694,9133,4694,,0,153,0,
335282,8.56321E+12,Endorsements,Closed,Low,Mail,23-05-23 7:00,24-05-23 10:51,24-05-23 10:51,24-05-23 10:51,13-06-23 11:34,21,28,,0,1,831,1671,831,1671,831,1671,831,,0,28,0,
307793,1.01246E+13,Endorsements,Closed,Low,Mail,20-04-23 7:00,02-05-23 0:12,02-05-23 0:12,02-05-23 0:12,30-05-23 6:07,40,281,,0,1,8640,16872,8640,16872,8640,16872,8640,,0,282,0,
307792,7.30393E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,24-04-23 13:14,24-04-23 13:14,24-04-23 13:14,23-05-23 6:10,33,102,,0,1,3134,6134,3134,6134,3134,6134,3134,,0,103,0,
307837,7.27248E+12,Endorsements,Closed,Low,Mail,20-04-23 7:02,28-04-23 18:12,28-04-23 18:12,28-04-23 18:12,27-05-23 6:08,37,203,,0,1,6313,12190,6313,12190,6313,12190,6313,,0,204,0,
336343,1.05072E+13,Endorsements,Closed,Low,Mail,24-05-23 7:00,28-05-23 12:00,28-05-23 12:00,28-05-23 12:00,17-06-23 12:33,24,101,,0,1,3061,6060,3061,6060,3061,6060,3061,,0,101,0,
305522,7.30248E+12,Endorsements,Closed,Low,Mail,18-04-23 7:02,25-04-23 10:25,25-04-23 10:25,25-04-23 10:25,24-05-23 6:09,36,171,,0,1,5125,10283,5125,10283,5125,10283,5125,,0,172,0,
336371,8.6595E+12,Endorsements,Closed,Low,Mail,24-05-23 7:00,25-05-23 16:27,25-05-23 16:27,25-05-23 16:27,14-06-23 16:36,21,33,,0,1,1168,2007,1168,2007,1168,2007,1168,,0,34,0,
336372,7.30263E+12,Endorsements,Closed,Low,Mail,24-05-23 7:00,26-05-23 12:31,26-05-23 12:31,26-05-23 12:31,15-06-23 13:40,22,54,,0,1,1651,3211,1651,3211,1651,3211,1651,,0,54,0,
330309,7.3035E+12,Endorsements,Closed,Low,Mail,17-05-23 7:01,23-05-23 15:50,23-05-23 15:50,23-05-23 15:50,12-06-23 16:37,26,153,,0,1,4730,9168,4730,9168,4730,9168,4730,,0,153,0,
330202,1.02199E+13,Endorsements,Closed,Low,Mail,17-05-23 7:00,19-05-23 13:18,19-05-23 13:18,19-05-23 13:18,08-06-23 13:36,22,54,,0,1,1698,3258,1698,3258,1698,3258,1698,,0,55,0,
307761,7.26227E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,24-04-23 13:10,24-04-23 13:10,24-04-23 13:10,23-05-23 6:10,33,102,,0,1,3131,6130,3131,6130,3131,6130,3131,,0,103,0,
330201,8.51741E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,22-05-23 10:31,22-05-23 10:31,22-05-23 10:31,11-06-23 11:33,25,124,,0,1,3511,7411,3511,7411,3511,7411,3511,,0,124,0,
312657,1.02675E+13,Endorsements,Closed,Low,Mail,26-04-23 7:00,04-05-23 18:18,04-05-23 18:18,04-05-23 18:18,02-06-23 6:09,37,203,,0,1,6318,12198,6318,12198,6318,12198,6318,,0,204,0,
330209,7.24034E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,22-05-23 10:17,22-05-23 10:17,22-05-23 10:17,11-06-23 10:32,25,123,,0,1,3497,7397,3497,7397,3497,7397,3497,,0,124,0,
312632,7.29146E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,03-05-23 12:07,03-05-23 12:07,03-05-23 12:07,01-06-23 6:08,36,173,,0,1,5228,10387,5228,10387,5228,10387,5228,,0,174,0,
336374,8.92098E+12,Endorsements,Closed,Low,Mail,24-05-23 7:00,26-05-23 23:33,26-05-23 23:33,26-05-23 23:33,16-06-23 0:35,23,65,,0,1,2160,3873,2160,3873,2160,3873,2160,,0,65,0,
307750,8.48418E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,29-04-23 23:11,29-04-23 23:11,29-04-23 23:11,28-05-23 6:01,38,232,,0,1,7200,13931,7200,13931,7200,13931,7200,,0,233,0,
335305,7.3024E+12,Endorsements,Closed,Low,Mail,23-05-23 7:02,25-05-23 9:57,25-05-23 9:57,25-05-23 9:57,14-06-23 10:33,22,51,,0,1,1497,3055,1497,3055,1497,3055,1497,,0,51,0,
307787,7.30253E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,24-04-23 12:30,24-04-23 12:30,24-04-23 12:30,23-05-23 6:10,33,102,,0,1,3091,6090,3091,6090,3091,6090,3091,,0,102,0,
335335,6.76422E+12,Endorsements,Closed,Low,Mail,23-05-23 7:02,25-05-23 16:17,25-05-23 16:17,25-05-23 16:17,14-06-23 16:36,22,57,,0,1,1877,3435,1877,3435,1877,3435,1877,,0,58,0,
335333,7.30568E+12,Endorsements,Closed,Low,Mail,23-05-23 7:02,24-05-23 10:54,24-05-23 10:54,24-05-23 10:54,13-06-23 11:34,21,28,,0,1,834,1672,834,1672,834,1672,834,,0,28,0,
314850,7.30214E+12,Endorsements,Closed,Low,Mail,28-04-23 7:00,03-05-23 20:16,03-05-23 20:16,03-05-23 20:16,01-06-23 6:08,34,133,,0,1,4277,7996,4277,7996,4277,7996,4277,,0,134,0,
335311,8.03531E+12,Endorsements,Closed,Low,Mail,23-05-23 7:02,29-05-23 8:47,29-05-23 8:47,29-05-23 8:47,18-06-23 9:33,26,146,,0,1,4320,8746,4320,8746,4320,8746,4320,,0,146,0,
307748,7.25141E+12,Endorsements,Closed,Low,Mail,20-04-23 7:00,29-04-23 16:10,29-04-23 16:10,29-04-23 16:10,28-05-23 6:01,38,225,,0,1,6911,13510,6911,13510,6911,13510,6911,,0,226,0,
330281,7.30212E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,18-05-23 15:57,18-05-23 15:57,18-05-23 15:57,07-06-23 16:36,21,33,,0,1,1138,1977,1138,1977,1138,1977,1138,,0,33,0,
330312,7.30292E+12,Endorsements,Closed,Low,Mail,17-05-23 7:01,19-05-23 10:30,19-05-23 10:30,19-05-23 10:30,08-06-23 11:34,22,51,,0,1,1530,3088,1530,3088,1530,3088,1530,,0,52,0,
312680,7.7112E+12,Endorsements,Closed,Low,Mail,26-04-23 7:00,03-05-23 14:59,03-05-23 14:59,03-05-23 14:59,01-06-23 6:08,36,176,,0,1,5400,10559,5400,10559,5400,10559,5400,,0,176,0,
307799,7.30258E+12,Endorsements,Closed,Low,Mail,20-04-23 7:01,26-04-23 15:46,28-04-23 17:48,26-04-23 15:46,25-05-23 6:10,35,153,,0,1,6289,9165,4727,9165,4727,9165,4727,,0,153,0,
335249,9.22678E+12,Endorsements,Closed,Low,Mail,23-05-23 7:00,24-05-23 10:39,24-05-23 10:39,24-05-23 10:39,13-06-23 11:34,21,28,,0,1,819,1659,819,1659,819,1659,819,,0,28,0,
330285,7.30326E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,19-05-23 10:27,19-05-23 10:27,19-05-23 10:27,08-06-23 10:33,22,51,,0,1,1528,3087,1528,3087,1528,3087,1528,,0,52,0,
330302,7.30302E+12,Endorsements,Closed,Low,Mail,17-05-23 7:00,19-05-23 10:19,19-05-23 10:19,19-05-23 10:19,08-06-23 10:33,22,51,,0,1,1519,3079,1519,3079,1519,3079,1519,,0,52,0,
330288,1.00403E+13,Endorsements,Closed,Low,Mail,17-05-23 7:00,22-05-23 13:11,22-05-23 13:11,22-05-23 13:11,11-06-23 13:35,25,126,,0,1,3852,7572,3852,7572,3852,7572,3852,,0,127,0,
